Date,Favorite,ID,Retweet,Text
2019-07-31 14:46:45,31,1156576942600130562,1,"@JackieCinMHT Thank you, Jackie. We can only do this together!"
2019-07-31 14:27:06,28758,1156571993669537792,4722,"I’m not afraid—and for Democrats to win in 2020, you can’t be afraid either. https://t.co/cmSDTjMDj1"
2019-07-31 03:57:45,6400,1156413612669489155,799,"I’m so grateful for your support tonight. Whether you joined this grassroots movement a few months or just a few minutes ago—it’s an honor to have you in this fight. Help keep powering this movement, and chip in tonight. #DemDebate https://t.co/owfU0ygd6d"
2019-07-31 03:43:03,6504,1156409915117887488,1255,We can’t choose a candidate we don’t believe in just because we’re too scared to do anything else. And we can’t ask other people to vote for a candidate we don’t believe in. https://t.co/C5GYWapmPm
2019-07-31 03:01:37,0,1156399488673701888,540,RT @TeamWarren: We're on #TeamWarren because we're ready to fight for what we believe in. The time for small ideas is over. We're ready for…
2019-07-31 03:01:29,0,1156399456025268225,325,"RT @TeamWarren: .@ewarren just rocked the #DemDebate, and she’s still going strong! Tune in live from Detroit as Elizabeth says hi and take…"
2019-07-31 03:01:14,0,1156399389679726592,1175,"RT @TeamWarren: With @ewarren's #UltraMillionaireTax we can provide universal child care, universal early education, universal tuition-free…"
2019-07-31 03:01:00,0,1156399335019548673,355,"RT @TeamWarren: For decades, we have had trade policies written by giant multinational corporations. @ewarren will make sure American worke…"
2019-07-31 02:52:25,13172,1156397171824037888,1783,"I just stepped off the #DemDebate stage feeling grateful and inspired. Person by person, community by community, I believe we can win in 2020. Will you chip in $3 right now to help me return the power to the people?
https://t.co/nIckfyTW4O"
2019-07-31 02:48:55,12899,1156396293394186240,2046,"The Democrats are the party of big, structural change. We need to give people a reason to show up and vote. We must build a grassroots movement across this country, person by person, dollar by dollar. I will not only beat Trump—I’ll start making real change come 2021. #DemDebate"
2019-07-31 02:23:18,8420,1156389843410313216,1377,"The U.S. is not going to use nuclear weapons preemptively, and we need to say so to the entire world. Our first responsibility is to keep ourselves safe. Our military is the best on earth—but we need to use every diplomatic tool we have to prevent nuclear conflict. #DemDebate"
2019-07-31 02:12:09,0,1156387041158029313,2864,RT @TeamWarren: We need to call out white supremacy for what it is—domestic terrorism. @ewarren will call it what it is. #DemDebate https:/…
2019-07-31 02:07:53,39798,1156385966099193861,6649,"I’m proposing a two-cent wealth tax on the 75,000 wealthiest families—those worth over $50 million. We’d use that to pay for big, structural changes like #UniversalChildCare, universal free public college, &amp; cancel student loan debt for 95% of Americans with that debt. #DemDebate"
2019-07-31 02:00:07,1804,1156384011306131458,365,"People want access to our markets—so we need to hold other countries to standards. Right now the whole game is working for the big multinational corporations, not American workers. We need to change that. #DemDebate"
2019-07-31 01:58:57,3105,1156383717700571136,685,"For decades we’ve had a trade policy written by giant multinational corporations. They have no loyalty or patriotism. If they can make a nickel by moving a plant overseas, they’ll do it. My new trade plan puts small businesses, farmers, and entrepreneurs at the table. #DemDebate"
2019-07-31 01:50:14,0,1156381526042562562,1915,RT @TeamWarren: We're standing by a candidate we believe in. @ewarren isn't afraid—and neither are we. #DemDebate https://t.co/ZaPd1wRAI5
2019-07-31 01:50:08,0,1156381497538076672,465,RT @TeamWarren: The climate crisis is the existential crisis of our time. @ewarren has a plan to invest $2 trillion in green research and m…
2019-07-31 01:49:33,2736,1156381352398327808,489,My education plan invests a minimum of $50 billion in HBCUs and Minority-Serving Institutions. That’s one step our country must take to level the playing field for Black and Brown Americans. #DemDebate
2019-07-31 01:45:20,66109,1156380291159793664,12058,We need to call out white supremacy for what it is: Domestic terrorism—and that poses a threat to America. #DemDebate
2019-07-31 01:36:59,80100,1156378191247892480,13977,I genuinely do not understand why anyone would go to all the trouble of running for president just to get up on this stage and talk about what’s not possible. #DemDebate https://t.co/cOCz5TS3AF
2019-07-31 01:34:13,4517,1156377492686548992,899,"Climate change is an existential crisis in our world. It puts everything living on our planet at risk. My Green Manufacturing plan would invest $2 trillion in green research and exporting, and create 1.2 million new American jobs in green manufacturing. #DemDebate"
2019-07-31 01:23:02,171010,1156374678568611840,26344,I genuinely do not understand why anyone would go to all the trouble of running for president just to get up on this stage and talk about what’s not possible. #DemDebate
2019-07-31 01:21:54,18148,1156374394119368705,2892,"I took on the big banks, and I beat them. I took on Wall Street CEOs, and I beat them. I took on a popular incumbent senator, and I beat him. 

Democrats win when we go out there and fight for it. I’m not afraid. And for Democrats to win, you can’t be afraid either. #DemDebate"
2019-07-31 01:14:46,0,1156372596532928519,389,"RT @TeamWarren: We must live our values. @ewarren will not criminalize mothers, babies, and families fleeing violence and seeking refuge in…"
2019-07-31 00:57:34,6382,1156368270963990528,1141,"Rules matter. And it matters if we say our rule is to put people in cages. What we need to do is have a sane immigration system that keeps us safe, but does not criminalize mothers and babies fleeing violence and seeking refuge in America. #DemDebate"
2019-07-31 00:56:47,2029,1156368071474515968,347,We have to be an America that is clear on immigration. We need to expand legal immigration and fix the crisis at the border. What we can’t do is play into Donald Trump’s hands. #DemDebate
2019-07-31 00:53:00,5100,1156367118859943936,1164,The problem is that right now the criminalization statute is what gives Trump the ability to take children away from their parents &amp; lock up people at our borders. We must be a country that lives our values. That means we cannot make it a crime to come to our country. #DemDebate
2019-07-31 00:44:43,0,1156365035016458245,744,"RT @TeamWarren: We need to be the party of big, structural change. @ewarren knows what's broken in this country—and she has a plan to fix i…"
2019-07-31 00:44:37,0,1156365010253287424,1738,RT @TeamWarren: Let's stop using Republican talking points. #DemDebate https://t.co/vrFgfoOrhK
2019-07-31 00:41:22,2840,1156364194616401920,652,Washington works great for the giant drug companies and insurance companies. Let’s be clear: These insurance companies don’t have a god-given right to suck billions of dollars out of our health care system. We need to have the courage to fight back. #DemDebate
2019-07-31 00:38:27,3006,1156363460793524230,720,"The basic profit model of insurance companies is taking as much money possible in premiums, and pay as little as possible in coverage. Giant corporations and billionaires should pay more taxes, and middle-class families should pay less out of pocket for health care. #DemDebate"
2019-07-31 00:34:14,1080,1156362396920950785,296,"Families are losing their loved ones because they can’t afford life saving medication like insulin. Congress has a duty to act. That’s why I’m fighting to make high-quality, affordable health care accessible to everyone—no exceptions. #DemDebate
https://t.co/WR9ebDKXJU"
2019-07-31 00:34:13,916,1156362395465474048,241,One third of donations made through @gofundme go towards helping people pay for health care—including plenty of families who have health insurance and still get hit with crushing medical bills. The system is broken. #DemDebate https://t.co/YuMZ1odBEu
2019-07-31 00:34:13,422,1156362393724837889,154,"Insurance companies sucked $23 billion out of our health care system last year. They profited on the backs of people like @AdyBarkan. Unfortunately, there are so many other stories like his. #DemDebate https://t.co/SVRhJS9hT2"
2019-07-31 00:34:13,2711,1156362391988461568,543,"My friend @AdyBarkan is a hero not just to me, but to everyone whose health care he’s fought for. When the #GOPTaxScam was poised to cut Medicare—a program that millions of Americans rely on—Ady fought back hard. His story reminds us: We need #MedicareForAll."
2019-07-31 00:32:29,5518,1156361956611297280,906,Health care is a basic human right—and we fight for basic human rights. I'll keep fighting until everyone has access to the health care they need. #MedicareForAll #DemDebate
2019-07-31 00:28:16,7155,1156360896899366918,1253,"We’re not going to solve the problems we face with small ideas and spinelessness. We need to be the party of big, structural change. I understand what’s broken, I know how to fix it—and I’m willing to fight to make it happen. #DemDebate"
2019-07-30 23:52:59,2565,1156352016173666306,232,Looking forward to taking the stage at the #DemDebate in just a few minutes. Let’s do this! https://t.co/LhpMhUvgyJ
2019-07-30 23:35:42,1471,1156347669616431104,181,"My second-grade teacher, Mrs. Lee, changed my whole world (and gave the best hugs). I was happy to learn that Ellie, who won @TeamWarren’s contest to join us for the #DemDebate in Detroit, is a second-grade teacher, too! Let’s hear it for America’s teachers. https://t.co/O8PHtHjwQP"
2019-07-30 23:29:27,17909,1156346094017818624,1314,On my way to the #DemDebate! https://t.co/i5L7lLQaUv
2019-07-30 22:54:02,1167,1156337182560391168,177,"Wow! Thankful for your support, @McGovernMA. Together we’ll fight for the big, structural change that Americans want to see. https://t.co/UcpJiH4xqf"
2019-07-30 22:39:43,971,1156333576947998720,157,"Grateful to have your support, @KatherineClark. I promise to fight for every family as hard as I fight for mine. https://t.co/2ShUdhUAxA"
2019-07-30 22:24:01,1789,1156329627041841153,259,"Thank you, @EdMarkey! You don’t get what you don’t fight for—and I’m ready to give this fight all I’ve got. Grateful for your friendship and support. https://t.co/aR0nzsLD20"
2019-07-30 22:01:13,1248,1156323891096297472,209,Adam and Miranda—thank you for the letters you gave me at our Toledo town hall last night. You inspire me to keep fighting. https://t.co/O3qwNdJ5qH
2019-07-30 21:46:00,726,1156320061797351425,108,"Thank you, @Andy_Levin! We’re in this fight to build a  grassroots movement together. https://t.co/3VO0ILKb5R"
2019-07-30 21:27:58,1335,1156315521891098628,231,"Thankful for your support, @standwithraul. I’m ready to fight my heart out for working families and make sure our country works for everyone—not just the wealthy and well connected. https://t.co/vIHKlZAYX5"
2019-07-30 21:10:13,1965,1156311055913693184,352,"This fight is about a brighter future for Native communities, for New Mexico, and for our country. Humbled to fight alongside a trailblazer and friend like @Deb4CongressNM. https://t.co/xeznmMS0hj"
2019-07-30 20:51:27,1146,1156306333920124932,180,"It was great talking with @Jaden_Reports after last night’s town hall in Toledo. He had some important questions for me, and I answered. Keep up the great work—you’ve got a bright career ahead of you in the newsroom! https://t.co/i20abBKLrz"
2019-07-30 20:24:50,11084,1156299636455460871,1032,I’m jazzed up for the #DemDebate tonight! https://t.co/IO6iOLuzvu
2019-07-30 19:45:22,14415,1156289703919984640,2309,"I got to live my dream of becoming a teacher because an affordable higher education opened a million doors for me.

But chances like the ones I got don't exist anymore. My plan for universal free public college and cancelling student debt would create new opportunities for all. https://t.co/cY9GGiyvAq"
2019-07-30 18:38:20,1808,1156272832545996801,366,"In this primary, we have an opportunity to make a real difference in the way campaigns are funded. It’s why I’m fighting my heart out to cut dark money out of politics—and why my campaign is 100% grassroots-funded. https://t.co/0UPemH0B8x"
2019-07-30 18:01:33,8440,1156263574655983616,2764,"The #GOPTaxScam wasn’t reform—it was a heist. It showered corporations and the wealthy in tax giveaways and kicked everyone else to the curb. I’ve proposed real reform to ensure the wealthiest Americans and corporations pay their fair share.
https://t.co/4IZmooXhld"
2019-07-30 17:07:03,2349,1156249861844586498,416,One of the best parts of my trip to Detroit in June was reading your hand-written notes about what got you into this fight. Your stories keep me going—and I’m glad to be back in Detroit for the second #DemDebate! https://t.co/RxuXpZJnj6
2019-07-30 16:34:30,1666,1156241669244764160,409,"I stand in solidarity with the people of Anchorage, Alaska who are fighting to make their voices heard against extreme budget cuts that could hurt the people of their state. https://t.co/wH7rxCWzg2"
2019-07-30 15:25:04,905,1156224195539472384,148,"I’m grateful for the opportunity last night to talk with the people of Toledo about big, structural change—including my new plan to make our trade policy actually work for American families. https://t.co/URFdIGBThA"
2019-07-30 14:27:46,1733,1156209777447489536,315,"I don’t spend my time chasing big checks from wealthy donors and special interest groups—so I have time to make thank you calls to as many grassroots donors as I can. Chip in $3 now to help build our movement, and I might give you a call to say thanks! https://t.co/EMlFh2VxHT"
2019-07-30 03:15:27,2302,1156040582990618625,639,"For decades, America’s trade policy has worked great for the rich and the powerful. American workers? Not so much. Tonight in Toledo, I talked about our need for trade policy that favors the American people, not multinational corporations. https://t.co/Eqcvp839B8"
2019-07-30 02:09:30,12311,1156023983218647040,1178,"40,000—and counting! Grateful for each and every one of you. https://t.co/k2vv8JUgXN"
2019-07-30 00:44:41,2237,1156002641048035330,607,"Powerful corporate interests have poured gigantic sums into capturing our courts. We need judges who value justice for all, not just for the rich and powerful. https://t.co/ELOhzkSN17"
2019-07-29 23:45:05,7648,1155987642422403072,1596,"No student should live in fear of discrimination. As president, I will not only fight my heart out for LGBTQ+ students' rights, I will nominate a former public school teacher as education secretary. We need a leader who will actually fight for our kids. https://t.co/eAssxYgC5C"
2019-07-29 22:35:01,6210,1155970008876376069,906,"No, it’s not a prank. It’s really me! Thank you, Felipe, for making a contribution to my campaign. We make each other stronger in these fights. https://t.co/a8XzLhyIxP"
2019-07-29 21:57:52,0,1155960659420385282,130,RT @MohammedKhaderr: Thanks @ewarren @TeamWarren for being one of the only candidates in the field to address the inaugural Muslim Caucus’…
2019-07-29 21:15:16,1757,1155949938099888132,393,"Our government is broken. Wall Street has tilted our laws to favor the rich and the powerful, while working Americans foot the bill.

I’m running for president to return the power to the people. Will you chip in $3 now to help me keep up the fight? https://t.co/ASX1L1iYER"
2019-07-29 20:32:48,27,1155939249650147329,6,@NancyLathamLFA @TeamWarren @BayArea4Warren Thank you so much! I can’t wait to read it.
2019-07-29 20:19:28,7,1155935895582679040,2,@primesuspect Wow! That does look delicious.
2019-07-29 20:14:45,1143,1155934710284992512,276,"We need data-based, ecologically sensitive solutions to the threat of fire on our public lands—not giveaways to special interests. https://t.co/StFzV5aOJK"
2019-07-29 19:48:02,1341,1155927984504594433,322,We need to fundamentally transform our approach to trade—and that means using trade to raise wages and combat climate change instead of padding the bottom lines of big multinational corporations who have no allegiance to America. https://t.co/sWLqWabO6d
2019-07-29 19:03:02,2101,1155916662727725056,643,"For decades, our trade policies have been written by corporations to benefit their bottom line. It's time for a new approach. The president has a lot of authority to remake trade policy herself. When I’m elected, I intend to use it. https://t.co/KqNxzzbWWL"
2019-07-29 17:31:48,15705,1155893700746252290,2929,.@TheRevAl has dedicated his life to the fight for justice for all. No amount of racist tweets from the man in the White House will erase that—and we must not let them divide us. I stand with my friend Al Sharpton in calling out these ongoing attacks on people of color.
2019-07-29 16:00:07,1029,1155870629377269761,169,"Trade can be a powerful tool. My plan represents a new approach—one that uses America’s leverage to boost American workers and raise the global standard of living. The president has a lot of authority to remake trade policy herself. When elected, I intend to use it."
2019-07-29 16:00:07,929,1155870628035080194,148,"I’ll end “Investor-State Dispute Settlement”—the favorable enforcement we offer corporations which they've used to undermine laws that benefit workers &amp; families (like minimum wage increases). And I’ll create a new, stronger approach to enforcing labor &amp; environmental standards."
2019-07-29 16:00:07,327,1155870626781028353,58,"Finally, our approach to enforcing trade deals is driving down standards worldwide. We offer corporations fast and powerful methods to enforce the provisions that benefit them, but make it nearly impossible to enforce labor and environmental protections. It's time to change that."
2019-07-29 16:00:06,473,1155870625476546561,98,I'll make combating climate change a key focus of our trade deals—and make sure America lives up to the same standards we hold other countries to. I'll require countries we negotiate trade deals with to comply with the Paris Climate accord and end fossil fuel subsidies.
2019-07-29 16:00:06,255,1155870624147005442,49,I'll also go further to make sure our trade deals ensure consumer safety &amp; protect America's family farms. And I'll fight to bring down the costs of prescription drugs here &amp; around the world by supporting price controls &amp; seeking out opportunities to reduce exclusivity periods.
2019-07-29 16:00:06,316,1155870622418968577,56,"I'll establish a set of standards that countries must meet as a precondition for any trade agreement: covering labor rights, human rights, religious freedom, human trafficking, protecting the environment, currency practices, and combating tax evasion and bribery."
2019-07-29 16:00:05,282,1155870621148110849,48,"For too long, we've made trade deals with countries with abysmal records on labor, environmental issues, and human rights. They get concrete access to the American market while we get vague commitments to do better—which we hardly enforce. This must end."
2019-07-29 16:00:05,251,1155870619889803264,46,"Our trade negotiations give special access to corporate interests before the agreement is rushed through Congress. I'll end this undemocratic, corrupt practice and negotiate and approve trade deals through a transparent process that offers the public a real chance to shape them."
2019-07-29 16:00:05,271,1155870618589507585,45,"My plan is a whole new approach to trade that will transform every aspect of our current process, from how we negotiate deals, to the negotiating objectives we pursue, to the way we enforce agreements. This isn’t about tough talk—it's about big, structural change."
2019-07-29 16:00:04,347,1155870617259905025,74,"America has enormous leverage in trade negotiations. I won’t hand that leverage to corporations to boost their own profits—I’ll use it to create and defend good American jobs, raise wages, fight climate change, lower drug prices, and raise living standards worldwide."
2019-07-29 16:00:04,2091,1155870615800352770,660,"For decades, America’s trade policy has put the profits of big multinational corporations ahead of American workers, farmers, and the environment. I have a new approach: Trade on our terms and only when it benefits American families. Here's my plan. https://t.co/M0ILIV637H"
2019-07-29 15:31:08,31995,1155863335327412224,4978,"Yesterday, 4 people were killed and dozens more injured in senseless gun violence attacks in Gilroy and Brooklyn. One of the victims was a 6-year-old child. And these are just the few that made headlines. I’m heartsick. We have a gun violence epidemic. It’s our duty to act—now."
2019-07-29 01:41:54,17481,1155654651489992704,1518,I won’t! I promise to fight for your family as hard as I fight for mine. https://t.co/i9jUJceFhR
2019-07-29 01:05:38,2481,1155645525712101376,592,"That’s right.

Gottlieb’s trip through the revolving door—from head of the @US_FDA to a spot on @Pfizer’s board—is a huge conflict of interest. Under my plan to #EndCorruptionNow, that would be illegal. https://t.co/oIxYzNQ8SW"
2019-07-28 23:26:47,11783,1155620647307026432,3751,"From day one, Trump has made his disdain for the intelligence community clear. Our Director of National Intelligence should be above partisan politics, speak truth to power, and resist Trump's abuses of authority. John Ratcliffe doesn't fit that bill.
https://t.co/VG10AZPGz0"
2019-07-28 22:38:02,0,1155608379353686017,558,"RT @thehill: Sen. Elizabeth Warren: ""Donald Trump once again is a racist who makes ever more outrageous racist remarks. It is insulting, bo…"
2019-07-28 22:14:19,35,1155602412297740289,3,"@molly_collimore Great meeting you, Molly!"
2019-07-28 21:34:10,1994,1155592306189361152,355,Our campaign is 100% grassroots funded. So I spend my time calling as many people as I can to thank them for chipping into this movement. I love making these calls—and I’m planning on making more soon. Donate now and you could be next! https://t.co/vvrYzDjsiB
2019-07-28 20:27:08,1794,1155575437537533955,252,"I could feel the energy the moment I stepped through the door. Thank you to the people of Bow for hosting a terrific #WinWithWarren house party! If you’re ready to get in this fight with me, find an event in your community: https://t.co/VLJuLsqlnS https://t.co/kgXWsxoHwP"
2019-07-28 18:57:12,9408,1155552806692110340,2900,Our government should keep Americans safe—not allow private prisons to profit off of locking people up. Here’s how my plan to ban private prisons works. https://t.co/XItu5eNPjf
2019-07-28 01:17:51,2588,1155286209243099137,327,"Woo-hoo, thanks for coming out today, New Hampshire! I'm grateful down to my toes that we got to talk about the big, structural change we're fighting for. https://t.co/pXx0HHffqt"
2019-07-27 23:29:26,196,1155258927040356352,22,"@wade_snowden Thank you so much for your letter, Wade. We’ll keep fighting the good fight, together."
2019-07-27 23:21:43,7993,1155256984029093888,1844,"To get serious about climate change and reduce our reliance on fossil fuels, we need to end Big Oil’s stranglehold on Washington. As president, I’ll eliminate fossil fuel subsidies and put a moratorium on new fossil fuel leases offshore or on public lands. https://t.co/ZuNaWhTOTf"
2019-07-27 20:19:46,66368,1155211195055579136,12710,"Donald Trump’s tweets are ugly and racist. They’re purposefully designed to turn us against one another. We cannot let that happen. Instead, we must follow my friend Elijah Cummings’ example and keep doing the work for the American people. https://t.co/t7heu6k3wq"
2019-07-27 17:15:48,4554,1155164898483195905,995,"Teaching law at @UHouston was a dream come true, but incredibly hard while raising two little kids. Lack of high-quality, affordable child care almost sunk me—until Aunt Bee came to help. The fight for #UniversalChildCare is personal for me. https://t.co/XusjJIfMGY"
2019-07-27 14:18:38,8905,1155120315191693315,1527,"Every letter I read gives me yet another reason to keep dreaming big and fighting hard for the big, structural change that Americans everywhere want to see. I’m grateful down to my bones for your support. https://t.co/ig15RZscvd"
2019-07-27 02:05:57,5284,1154935928529596416,1049,"I’m running my campaign differently. No federal lobbyists. No fundraisers with mega-donors. No money from PACs of any kind. Instead, I’m spending my time talking with you. Will you chip in $3 right now? It will go a long way—and I might call to say thanks! https://t.co/eJR3TAO0k8"
2019-07-27 01:02:50,1030,1154920043265908737,296,Our federal government has underserved HBCUs and MSIs for decades. We need to right these wrongs—starting with my plan to invest at least $50 billion in these important institutions. https://t.co/M8KoYiUCe8
2019-07-27 00:10:26,745,1154906855623286784,117,"Thank you for having me, #PeoplesConvention19! https://t.co/CFpmbHxbl4"
2019-07-26 22:34:23,8649,1154882685896142848,2242,A person’s HIV status has no bearing on their ability to parent. This is just the latest in a long line of the Trump administration’s cruel attacks on immigrant communities. I want to be clear here: Families belong together—no exceptions. https://t.co/swuC8TiNHO
2019-07-26 22:08:23,1660,1154876141284597760,312,"This is a big win for women who work in politics and for their families. Grateful for @Liuba4Congress’s leadership in making this possible! Next, let’s go a step further and make #UniversalChildCare a reality for everyone. https://t.co/NRd0gPwUtH"
2019-07-26 20:23:12,1474,1154849673544425472,232,"The ADA is about civil rights, opportunity, and our values—but there’s more work to be done. As I celebrate the ADA today, I'm committing to continue the fight to protect these rights every step of the way. #ADA29"
2019-07-26 20:23:12,1225,1154849671581491203,144,"That changed with the passage of the ADA—which came about thanks to activists and leaders in Congress like Rep. Major Owens. It not only helped dismantle prejudices about Americans with disabilities, it recognized their right to live, work, and love independently. #ADA29"
2019-07-26 20:23:12,3403,1154849670239330304,550,"On the 29th anniversary of the Americans with Disabilities Act, I’m thinking about my first job out of college—teaching students with speech and learning disabilities at a public school. I saw the difficulties my kids faced navigating a world that wasn’t designed for them. #ADA29"
2019-07-26 19:40:30,849,1154838926571573248,234,"The playing field is tilted against entrepreneurs and small business owners of color. A typical Black entrepreneur starts a business with $35,000 in capital—a third of the startup capital for the typical white entrepreneur. Here’s how we change that: https://t.co/LvuawDrL04"
2019-07-26 19:03:52,927,1154829705348091904,223,"HBCUs have always had to do more with less. Many are in danger of closing, or have already closed. That's why I have a plan to invest at least $50 billion in HBCUs. https://t.co/Wh0tHVjfwk"
2019-07-26 18:49:10,28,1154826007469314049,4,@WendyENThomas Wow! I love it.
2019-07-26 18:44:15,3198,1154824769545678849,461,"For black moms in particular, this maternal mortality crisis is an epidemic. I have a plan to hold health systems accountable for protecting them. https://t.co/WxVm56TGOB"
2019-07-26 18:44:14,3745,1154824764168527873,703,We have the power to prevent these deaths. We need paid leave so that new moms have time to recover—and we need #MedicareForAll so that moms (and their babies!) have access to the health care they need. https://t.co/A0P5zudy5h
2019-07-26 17:31:49,3704,1154806541985492993,537,"I’m running a different kind of campaign. Since I don’t spend my time asking rich donors for big checks, I get to spend it with voters instead. That way everyone can get a selfie! https://t.co/dA4S5I6XNw"
2019-07-26 15:53:30,6863,1154781797923938304,2291,"Trump's Department of Justice just approved @TMobile and @Sprint’s $26 billion merger. This merger will cost thousands of jobs, reduce wages, and further reduce competition in a sector that badly needs it. We need antitrust regulators with the courage to stand up to monopolies. https://t.co/IjYoSK1lan"
2019-07-26 14:09:07,29269,1154755529731977216,3962,"Exciting news: We just passed one million contributions made to our campaign!

We’re 100% grassroots-funded, &amp; every person who chips in owns a piece of our movement. I couldn’t be more grateful. After Caitlyn made the millionth donation, I called with a double woo-hoo thank you! https://t.co/UvupHb9qW6"
2019-07-26 02:55:08,9193,1154585916234719232,1326,"After Wanda, a math teacher, chipped in to our campaign, I gave her a call to say thanks! Teachers see the worth in every human being—the guy in the White House doesn’t know what he’s up against. https://t.co/PxK9TMu8QK"
2019-07-26 02:19:28,1289,1154576939925069825,278,"I'm thrilled to see that the House has passed #VenezuelaTPS! If Donald Trump really cared about the plight of the Venezuelan people, he wouldn't be deporting those in the U.S. back to violence and fear. Now I hope my Senate colleagues will pass this bill. https://t.co/NimovtwoeE"
2019-07-26 00:57:09,9736,1154556226899980288,2716,"Racist voter suppression is real—and we need federal muscle in the fight. Under my plan, there’ll be no more problems with voter registration, no more arbitrary voter purges, and no more gerrymandering. The right to vote is fundamental &amp; we'll protect it. https://t.co/mlwmlQcUTg"
2019-07-25 23:17:56,1314,1154531258300604416,456,"Sandra Pezqueda worked at @TerraneaResort in Southern California. After reporting sexual harassment, she was fired—but her courage launched a movement. I stand in solidarity with Sandra and everyone supporting the Terranea boycott, and you can too: https://t.co/JcuF06D9k9"
2019-07-25 22:20:45,34891,1154516866322358272,5160,Have you ever deposited a check—then had to wait days for it to hit your bank account? My bill with Rep. @AyannaPressley will help eliminate that wait time and make a huge difference for Americans with bills to pay. https://t.co/NWUb65wHRi
2019-07-25 21:40:38,6087,1154506770754281475,1600,"If eight children died every day from some mysterious virus, we'd be doing everything we could to research ways to stop it. #WeNeedToKnow how to end the gun violence epidemic. It's time to #FundGVPResearch. https://t.co/bi2PNxgYCq"
